dt_ecriture;exercice_comptable;nøpiece;nom_fichier;libelle;type;ttc;tva;ht;mode_rglt;etat_statut;idt_mode_reg;idt_statut;idt_ss_categorie
2014-06-06;2014;Note De Frais N°0115;154-NDF_0115.pdf;Carburant Auto;Carburant Auto;80.26;13.38;66.88;CB PRO;;3;;10
2014-06-10;2014;Note De Frais N°0081_5;116-NDF_0081.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;173.69;;;VRMT;;5;;18
2014-06-10;2014;Note De Frais N°0080_5;115-NDF_0080.pdf;MAAF Assurance Santé 2014;MAAF Assurance Santé 2014;29.5;;;VRMT;;5;;18
2014-01-21;2014;Note De Frais N°0082_5;118-NDF_0082.pdf;RSI : Sécurité Sociale;RSI : Sécurité Sociale;66;;;VRMT;;5;;5
2014-06-20;2014;Note DE Frais N°0116;155-NDF_0116.pdf;Boutique Father And Son;Achat Vestimentaire;470.4;78.4;392;CB PRO;;3;;31
2014-06-23;2014;Note De Frais N°0117;156-NDF_0117.pdf;Brasserie FLO;Restauration;54;4.91;49.09;CB PRO;;3;;15
2014-06-30;2014;Note De Frais N°0118;157-NDF_0118.pdf;Batterie Montgallet;Achat Batterie Ordinateur Portable;40;6.67;33.33;CB PRO;;3;;21
2014-06-30;2014;Note De Frais N°0119;158-NDF_0119.pdf;Paris Encre;Achat Encre imprimante;24;;;CB PRO;;3;;21
2014-06-30;2014;Facture N°009878;159-FAC_009878.pdf;Expert Micro;Achat Disque dure;59;9.84;49.16;CB PRO;;3;;21
2014-06-30;2014;Note De Frais N°0121;160-NDF_0121.pdf;OSAKA;Restauration;72.2;6.56;65.64;CB PRO;;3;;15
2014-06-30;2014;Note De Frais N°0123;162-NDF_0123.pdf;Loyer mois de Juin 2014;Loyer mois de Juin 2014;80;;;VRMT;PAYE;5;1;40
2014-06-30;2014;Note De Frais N°0124;163-NDF_0124.pdf;COFIROUTE : Auto route péage;COFIROUTE : Auto route péage;120.5;;;CB PRO;;3;;40
2014-07-04;2014;Facture N° F54-07-0355;164-FAC_F54-07-0355.pdf;Editions ENI;Achat Livres;178.45;9.3;169.15;CB PRO;;3;;24
2014-07-06;2014;Facture N° 1195493;165-FAC_1195496.pdf;Amaury Medias;Frais apparution de publicité Cght Adresse;132.05;22.01;110.04;CB PRO;;3;;40
2014-07-06;2014;Facture N°1195492;211-FAC_1195492.pdf;Amaury Medias;Frais apparution de publicité Cght Adresse;118.58;19.76;98.82;CB PRO;;3;;40
2014-07-07;2014;Facture N° 14046296;167-FAC_14046296.pdf;Greffe du tribunal de Commerce de Versailles;Greffe du tribunal de Commerce de Versailles;254.82;16.12;80.6;CHQ PRO;;1;;40
2014-07-10;2014;Note De Frais N°0081_6;116-NDF_0081.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;173.69;;;VRMT;;5;;18
2014-07-10;2014;Note De Frais N°0080_6;115-NDF_0080.pdf;MAAF Assurance Santé 2014;MAAF Assurance Santé 2014;29.5;;;VRMT;;5;;18
2014-07-17;2014;Facture N° 006857;168-FAC_006857.pdf;Cartaplac;Changement Adresse sur Carte Grise;29.9;4.98;24.92;CHQ PRO;;1;;40
2014-07-21;2014;Facture N° 1407001;169-FAC_1407001.pdf;HMG Expert Comptable;Frais liés au changement d'adresse;180;30;150;VRMT;;5;;40
2014-01-21;2014;Note De Frais N°0082_6;118-NDF_0082.pdf;RSI : Sécurité Sociale;RSI : Sécurité Sociale;66;;;VRMT;;5;;5
2014-07-21;2014;Note De Frais N°0125;170-NDF_0125.pdf;Carburant Auto;Carburant Auto;43.75;7.29;36.46;CB PRO;;3;;10
2014-07-28;2014;Note De Frais N°0126;171-NDF_0126.pdf;Carburant Auto;Carburant Auto;75.46;12.58;62.88;CB PERSO;;4;;10
2014-07-31;2014;Note De Frais N°0127;172-NDF_0127.pdf;Loyer mois de Juillet 2014;Loyer mois de Juillet 2014;80;;;VRMT;PAYE;5;1;40
2014-07-31;2014;Note De Frais N°0128;173-NDF_0128.pdf;COFIROUTE : Auto route péage;COFIROUTE : Auto route péage;122.5;;;CB PRO;;3;;12
2014-08-08;2014;Note De Frais N°0081_7;116-NDF_0081.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;173.69;;;VRMT;;5;;18
2014-08-11;2014;Note De Frais N°0080_7;115-NDF_0080.pdf;MAAF Assurance Santé 2014;MAAF Assurance Santé 2014;29.5;;;VRMT;;5;;18
2014-08-09;2014;Note De Frais N°0129;174-NDF_0129.pdf;PRÊT A griller;Restauration;8;1.33;6.67;CB PRO;;3;;15
2014-08-14;2014;Note De Frais N°0130;175-NDF_0130.pdf;Boulangerie Daniel Laurent;Restauration;16;0.83;15.17;CB PRO;;3;;15
2014-01-21;2014;Note De Frais N°0082_7;118-NDF_0082.pdf;RSI : Sécurité Sociale;RSI : Sécurité Sociale;66;;;VRMT;;5;;5
2014-08-20;2014;Note De Frais N°0131;176-NDF_0131.pdf;OSAKA;Restauration;48.6;4.42;44.18;CB PERSO;PAYE;4;1;15
2014-08-22;2014;Note De Frais N°0132;177-NDF_0132.pdf;New Imperial;Restauration;66.5;6.05;60.45;CB PRO;;3;;15
2014-08-23;2014;Note De Frais N°0133;178-NDF_0133.pdf;NIGLOLAND;Restauration;37.4;3.4;34;CB PRO;;3;;15
2014-08-29;2014;Note De Frais N°0134;179-NDF_0134.pdf;Loyer mois de Aout 2014;Loyer mois de Aout 2014;80;;;VRMT;PAYE;5;1;40
2014-08-29;2014;Note De Frais N°0135;180-NDF_0135.pdf;COFIROUTE : Auto route péage;COFIROUTE : Auto route péage;52;;;CB PRO;;3;;12
2014-08-29;2014;Facture N°02017508;181-FAC_02017508.pdf;Samsung Velizy;Achat matériel Informatique;568.9;94.82;474.08;CB PRO;;3;;21
2014-08-30;2014;Note De Frais N°0137;183-NDF_0137.pdf;Royal Velizy;Restauration;77.6;7.05;70.55;CB PRO;;3;;15
2014-09-01;2014;Note De Frais N°0136;182-NDF_0136.pdf;El Rancho;Restauration;41.6;3.78;37.82;CB PRO;;3;;15
2014-12-05;2015;Facture N°1285737_1;213-FAC_1285737.pdf;Assurance Responsabilité Civile Pro;Frais HISCOX;241.83;;;CHQ PRO;;1;;17
2014-09-30;2014;Note De Frais N°0138;184-NDF_0138.pdf;COFIROUTE : Auto route péage;COFIROUTE : Auto route péage;178;;;CB PRO;;3;;12
2014-09-05;2014;Note De Frais N°0139;185-NDF_0139.pdf;Pizza Pino;Restauration;42.9;3.9;39;VRMT;PAYE;5;1;12
2014-09-10;2014;Note De Frais N°0081_8;116-NDF_0081.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;173.69;;;VRMT;;5;;18
2014-09-10;2014;Note De Frais N°0080_8;115-NDF_0080.pdf;MAAF Assurance Santé 2014;MAAF Assurance Santé 2014;29.5;;;VRMT;;5;;18
2014-09-15;2014;Note De Frais N°0140;186-NDF_0140.pdf;Le Venizia;Restauration;31.5;2.86;28.64;CB PRO;PAYE;3;1;15
2014-01-21;2014;Note De Frais N°0082;118-NDF_0082.pdf;RSI : Sécurité Sociale;RSI : Sécurité Sociale;66;;;VRMT;;5;;5
2014-09-24;2014;Note De Frais N°0141;187-NDF_0141.pdf;Le Paradis du Fruit;Restauration;71.14;6.46;64.68;CB PRO;;3;;15
2014-09-28;2014;Note De Frais N°0143;189-NDF_0143.pdf;Carburant Auto;Carburant Auto;69.27;11.54;57.73;CB PERSO;PAYE;4;1;10
2014-09-30;2014;Note De Frais N°0142;188-NDF_0142.pdf;EL Rancho;Restauration;44.65;4.06;40.59;CB PRO;;3;;15
2014-09-30;2014;Note De Frais N°0144;190-NDF_0144.pdf;Loyer mois de Septembre 2014;Loyer mois de Septembre 2014;80;;;VRMT;PAYE;5;1;40
2014-07-31;2013;Note De Frais N°0127_3;172-NDF_0127.pdf;EDF Juillet 2014;EDF Juillet 2014;10;;;VRMT;PAYE;5;1;32
2014-10-10;2015;Note De Frais N°0081_9;116-NDF_0081.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;173.69;;;VRMT;;5;;18
2014-10-10;2015;Note De Frais N°0080_9;115-NDF_0080.pdf;MAAF Assurance Santé 2014;MAAF Assurance Santé 2014;29.5;;;VRMT;;5;;18
2014-10-11;2015;Note De Frais N°0146;191-NDF_0146.pdf;Carburant Auto;Carburant Auto;73.91;12.32;61.59;CB PRO;;3;;10
2014-10-16;2015;Note De Frais N°0147;192-NDF_0147.pdf;EL Rancho;Restauration;46.4;4.22;42.18;CB PRO;;3;;15
2014-10-16;2015;Note De Frais N°0147_1;192-NDF_0147.pdf;EL Rancho;Restauration;3.7;0.62;3.08;CB PRO;;3;;15
2014-10-21;2015;Note De Frais N°0099;137-NDF_0099.pdf;Acompte CIPAV 2014;Acompte CIPAV 2014;736.5;;;CHQ PRO;;1;;7
2014-10-23;2015;Note De Frais N°0148;193-NDF_0148.pdf;Royal Velizy;Restauration;52.9;4.81;48.09;CB PRO;;3;;15
2014-10-23;2015;Note De Frais N°0148_1;193-NDF_0148.pdf;Royal Velizy;Restauration;3.8;0.63;3.17;CB PRO;;3;;15
2014-10-23;2015;Note De Frais N°0149;194-NDF_0149.pdf;Carburant Auto;Carburant Auto;68.75;11.46;57.29;CB PRO;;3;;10
2014-10-26;2015;Note De Frais N°0150;195-NDF_0150.pdf;Le Paradis du Fruit;Restauration;27.6;2.51;25.09;CB PRO;;3;;15
2014-10-30;2015;Note De Frais N°0151;196-NDF_0151.pdf;Loyer mois d'Octobre 2014;Loyer mois d'Octobre 2014;80;;;VRMT;PAYE;5;1;40
2014-10-30;2015;Note De Frais N°0151_1;196-NDF_0151.pdf;Forfait mobile d'Octobre 2014;Forfait mobile d'Octobre 2014;20;;;VRMT;PAYE;5;1;33
2014-10-30;2015;Note De Frais N°0151_2;196-NDF_0151.pdf;Forfait internet d'Octobre 2014;Forfait internet d'Octobre 2014;20;;;VRMT;PAYE;5;1;34
2014-10-31;2015;Note De Frais N°0145;197-NDF_0145.pdf;COFIROUTE : Auto route péage;COFIROUTE : Auto route péage;121.5;;;CB PRO;;3;;12
2014-11-07;2015;Note De Frais N°0153;198-NDF_0153.pdf;Del Arte;Restauration;17.5;1.59;15.91;CB PRO;;3;;15
2014-11-07;2015;Note De Frais N°0153_1;198-NDF_0153.pdf;Del Arte;Restauration;8.5;1.42;7.08;CB PRO;;3;;15
2014-11-10;2015;Note De Frais N°0081_1;116-NDF_0081.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;173.69;;;VRMT;;5;;18
2014-11-10;2015;Note De Frais N°0080;115-NDF_0080.pdf;MAAF Assurance Santé 2014;MAAF Assurance Santé 2014;29.5;;;VRMT;;5;;18
2014-11-12;2015;Note De Frais N°0154;199-NDF_0154.pdf;Carburant Auto;Carburant Auto;68.01;11.34;56.67;CB PRO;;3;;10
2014-11-13;2015;Note De Frais N°0155_1;200-NDF_0155.pdf;D. LAURENT;Restauration;25.7;1.33;24.37;CB PRO;;3;;15
2014-11-15;2015;Note De Frais N°0156_1;201-NDF_0156.pdf;Royal Velizy;Restauration;50.7;4.61;46.09;CB PRO;;3;;15
2014-11-21;2015;Echéanciers RSI 2014_1;202-RSI_RAM;RSI : Sécurité Sociale;RSI : Sécurité Sociale;1453;290.6;1162.4;VRMT;;5;;5
2014-11-20;2015;Note De Frais N°0157_1;203-NDF_0157.pdf;Le Paradis du Fruit;Restauration;53.7;4.88;48.82;CB PRO;;3;;15
2014-11-22;2015;Facture N°7664021;204-FAC_7664021.pdf;GROSBILL;Achat consommable informatique;74.99;12.5;62.49;CB PRO;;3;;21
2014-11-25;2015;Facture N°6420;205-FAC_6420.pdf;Point D'encre Vélizy;Achat consommable informatique;56.9;9.48;47.42;CB PRO;;3;;21
2014-11-26;2015;Note De Frais N°0158;206-NDF_0158.pdf;Au royal Couscous;Restauration;38.7;3.52;35.18;CB PRO;;3;;15
2014-11-28;2015;Note De Frais N°0159;207-NDF_0159.pdf;Loyer mois de Novembre 2014;Loyer mois de Novembre 2014;80;;;VRMT;PAYE;5;1;40
2014-11-28;2015;Note De Frais N°0159_1;207-NDF_0159.pdf;Forfait mobile de Novembre 2014;Forfait mobile de Novembre 2014;20;;;VRMT;PAYE;5;1;33
2014-11-28;2015;Note De Frais N°0159_2;207-NDF_0159.pdf;Forfait internet de Novembre 2014;Forfait internet de Novembre 2014;20;;;VRMT;PAYE;5;1;34
2014-11-28;2015;Note De Frais N°0159_3;207-NDF_0159.pdf;EDF Novembre 2014;EDF Novembre 2014;10;;;VRMT;PAYE;5;1;32
2014-11-28;2015;Note De Frais N°0152;208-NDF_0152.pdf;COFIROUTE : Auto route péage;COFIROUTE : Auto route péage;161;;;CB PRO;;3;;12
2014-12-02;2015;Facture N°1411067;210-FAC_1411067.pdf;Aubay : facture cantine;Aubay : facture cantine;386.89;64.48;322.41;VRMT;;5;;16
2014-12-02;2015;Facture N°1411074;209-FAC_1411074.pdf;Aubay : facture cantine;Aubay : facture cantine;171.2;28.53;142.67;VRMT;;5;;16
2014-12-31;2015;Note De Frais N°153;212-NDF_0153.pdf;COFIROUTE : Auto route péage;COFIROUTE : Auto route péage;139;27.8;111.2;CB PRO;;3;;12
2014-12-10;2015;Note De Frais N°0081;116-NDF_0081.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;173.69;;;VRMT;;5;;18
2014-12-15;2015;Note De Frais N°0155;215-NDF_0155.pdf;Courte Paille;Restauration;46.45;4.22;42.23;CB PRO;;3;;15
2014-12-15;2015;Note De Frais N°0156;216-NDF_0156.pdf;Weitian;Restauration;92.9;8.45;84.45;CB PRO;;3;;15
2014-12-22;2015;Echéanciers RSI 2014;202-RSI_RAM;RSI : Sécurité Sociale;RSI : Sécurité Sociale;1452;290.4;1161.6;VRMT;;5;;5
2014-12-26;2015;Note De Frais N°0157;217-NDF_0157.pdf;Carburant Auto;Carburant Auto;47.22;7.87;39.35;CB PRO;;3;;10
2015-12-31;2015;Note De Frais N°0160;218-NDF_0160.pdf;Loyer mois de Décembre 2014;Loyer mois de Décembre 2014;80;;;VRMT;PAYE;5;1;40
2015-12-31;2015;Note De Frais N°0160_1;218-NDF_0160.pdf;Forfait mobile de Décembre 2014;Forfait mobile de Décembre 2014;20;;;VRMT;PAYE;5;1;33
2015-12-31;2015;Note De Frais N°0160_2;218-NDF_0160.pdf;Forfait internet de Décembre 2014;Forfait internet de Décembre 2014;20;;;VRMT;PAYE;5;1;34
2015-01-30;2015;Note De Frais N°0161;219-NDF_0161.pdf;COFIROUTE : Auto route péage;COFIROUTE : Auto route péage;39;7.8;31.2;CB PRO;;3;;12
2015-01-02;2015;Note De Frais N°0162;220-NDF_0162.pdf;Carburant Auto;Carburant Auto;60.69;12.39;48.3;CB PRO;;3;;10
2015-01-05;2015;Facture N°0162/363153;221-FAC_0162/363153.pdf;NORAUTO;Entretien auto;90.04;15.01;75.03;CB PRO;;3;;14
2015-01-07;2015;Note De Frais N°0163;222-NDF_0163.pdf;The FROG;Restauration;107.5;9.77;97.73;CB PRO;;3;;15
2015-01-09;2015;Note De Frais N°0164_1;223-NDF_0164.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;171.45;34.29;137.16;VRMT;;5;;18
2015-01-12;2015;Note De Frais N°0165_1;224-NDF_0165.pdf;MAAF Assurance Santé 2015;MAAF Assurance Santé 2015;28.39;5.67;22.72;VRMT;;5;;18
2015-01-09;2015;Note De Frais N°0166;225-NDF_0166.pdf;Royal Velizy;Restauration;50.7;4.61;46.09;CB PRO;;3;;15
2015-01-11;2015;Note De Frais N°0167;226-NDF_0167.pdf;Carburant Auto;Carburant Auto;64.92;10.82;54.1;CB PRO;;3;;10
2015-01-13;2015;Facture N°6801;227-FAC_6801.pdf;Point D'encre Vélizy;Impression documents de formation;56.9;9.48;47.42;CB PRO;;3;;40
2015-01-14;2015;Note De Frais N°0168;228-NDF_0168.pdf;Au royal Couscous;Restauration;35;3.18;31.82;CB PRO;;3;;15
2015-01-15;2015;Note De Frais N°0169;229-NDF_0169.pdf;Au royal Couscous;Restauration;25.8;2.35;23.45;CB PRO;;3;;15
2015-01-16;2015;Facture F2015-01-22;F2015-01-22_mlso_2014.pdf;Facture HMG Bilan 2014;Facture HMG Bilan 2014;2374.56;395.76;1978.8;CHQ PRO;;1;;40
2015-01-17;2015;Note De Frais N°0170;230-NDF_0170.pdf;El Rancho;Restauration;30;2.73;27.27;CB PRO;;3;;15
2015-01-17;2015;Note De Frais N°0171;231-NDF_0171.pdf;Royal Grill;Restauration;53.7;4.88;48.82;CB PRO;;3;;15
2015-01-20;2015;Note De Frais N°0172_1;231-NDF_0172.pdf;RSI : Sécurité Sociale;RSI : Sécurité Sociale;300;;;VRMT;;5;;5
2015-01-30;2015;Note De Frais N°0173;232-NDF_0173.pdf;El Rancho;Restauration;50;4.55;45.45;CB PRO;;3;;15
2015-01-30;2015;Note De Frais N°0174;233-NDF_0174.pdf;Loyer mois de Janvier 2015;Loyer mois de Janvier 2015;80;;;VRMT;PAYE;5;1;40
2015-01-30;2015;Note De Frais N°0174_1;233-NDF_0174.pdf;Forfait mobile de Janvier 2015;Forfait mobile de Janvier 2015;20;;;VRMT;PAYE;5;1;33
2015-01-30;2015;Note De Frais N°0174_2;233-NDF_0174.pdf;Forfait internet de Janvier 2015;Forfait internet de Janvier 2015;20;;;VRMT;PAYE;5;1;34
2015-01-30;2015;Note De Frais N°0174_3;233-NDF_0174.pdf;EDF Janvier 2015;EDF Janvier 2015;10;;;VRMT;PAYE;5;1;32
2015-02-03;2015;Note De Frais N°0175;234-NDF_0175.pdf;Courte Paille;Restauration;44.95;4.09;40.86;CB PRO;;3;;15
2015-02-03;2015;Note De Frais N°0175_1;234-NDF_0175.pdf;Courte Paille;Restauration;5.8;0.97;4.83;CB PRO;;3;;15
2015-02-03;2015;Note De Frais N°0185;245-NDF_0185.pdf;Pizza Pino;Restauration;3.35;0.56;2.79;CB PERSO;PAYE;4;1;15
2015-02-03;2015;Note De Frais N°0185_1;245-NDF_0185.pdf;Pizza Pino;Restauration;28.65;2.61;26.04;CB PERSO;PAYE;4;1;15
2015-02-05;2015;Note De Frais N°0176_1;235-NDF_0176.pdf;URSSAF;URSSAF;1972;;;VRMT;;5;;6
2015-02-04;2015;Note De Frais N°0177;236-NDF_0177.pdf;Carburant Auto;Carburant Auto;59.47;9.91;;CB PRO;;3;;10
2015-02-10;2015;Note De Frais N°0164_2;223-NDF_0164.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;171.45;34.29;137.16;VRMT;;5;;18
2015-02-10;2015;Note De Frais N°0165_2;224-NDF_0165.pdf;MAAF Assurance Santé 2015;MAAF Assurance Santé 2015;28.39;5.67;22.72;VRMT;;5;;18
2015-02-12;2015;Note De Frais N°0178;237-NDF_0178.pdf;Impayé TVA 2014;Impayé TVA 2014;1111;;;CHQ PRO;;1;;1
2015-02-13;2015;Note De Frais N°0179;238-NDF_0179.pdf;O Dada;Restauration;17;;;CB PRO;;3;;15
2015-02-13;2015;Note De Frais N°0180;239-NDF_0180.pdf;OSAKA;Restauration;17.3;1.57;15.73;CB PRO;;3;;15
2015-02-15;2015;Note De Frais N°0181;240-NDF_0181.pdf;Carburant Auto;Carburant Auto;50;8.33;41.67;CB PRO;;3;;10
2015-02-13;2015;Note De Frais N°0182;241-NDF_0182.pdf;El Rancho;Restauration;50.24;4.57;45.67;CB PRO;;3;;15
2015-02-14;2015;Note De Frais N°0183;242-NDF_0183.pdf;Royal Velizy;Restauration;58.5;5.32;53.18;CB PRO;;3;;15
2015-02-15;2015;Note De Frais N°0184;243-NDF_0184.pdf;Le Paradis du Fruit;Restauration;59.2;5.38;53.82;CB PRO;;3;;15
2015-02-19;2015;Facture N°2500503833598_0217;244-FAC_250 05 0383598_0217.pdf;Abonnement Peage;Abonnement Peage;179.04;29.84;149.2;VRMT;;5;;12
2015-02-20;2015;Note De Frais N°0172_2;231-NDF_0172.pdf;RSI : Sécurité Sociale;RSI : Sécurité Sociale;300;;;VRMT;;5;;5
2015-02-28;2015;Note De Frais N°0186;245-NDF_0186.pdf;Loyer mois de Février 2015;Loyer mois de Février 2015;80;;;VRMT;PAYE;5;1;40
2015-02-28;2015;Note De Frais N°0186_1;245-NDF_0186.pdf;Forfait mobile de Février 2015;Forfait mobile de Février 2015;20;;;VRMT;PAYE;5;1;33
2017-04-03;2017;Note De Frais N°0419;532-NDF_0419.pdf;Le Perival;Restauration;62.7;;;CB PRO;;3;;15
2015-02-28;2015;Note De Frais N°0186_2;245-NDF_0186.pdf;Forfait internet de Février 2015;Forfait internet de Février 2015;20;;;VRMT;PAYE;5;1;34
2015-02-28;2015;Note De Frais N°0187;246-NDF_0187.pdf;The Frog;Restauration;172.5;15.68;156.82;CB PRO;;3;;15
2015-03-03;2015;Note De Frais N°0188;247-NDF_0188.pdf;Trésor Public - Amende;Trésor Public - Amende;88.4;;;CB PRO;;3;;8
2015-03-04;2015;Facture N°15017024;248-FAC_15017024.pdf;Dépôt de comptes annuels;Dépôt de comptes annuels;47.7;3.01;44.69;CHQ PRO;;1;;28
2015-03-10;2015;Note De Frais N°0164_3;223-NDF_0164.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;171.45;34.29;137.16;VRMT;;5;;18
2015-03-10;2015;Note De Frais N°0165_3;224-NDF_0165.pdf;MAAF Assurance Santé 2015;MAAF Assurance Santé 2015;28.39;5.67;22.72;VRMT;;5;;18
2015-03-12;2015;Note DE Frais N°0194;255-NDF_0194.pdf;Noura;Restauration;31.35;2.85;28.5;CB PERSO;PAYE;4;1;15
2017-04-10;2017;Note De Frais N°393;501-NDF_0393.pdf;CIPAV 2017;CIPAV 2017;1158.30;;;VRMT;;5;;7
2015-03-09;2015;Note De Frais N°0189;249-NDF_0189.pdf;Carburant Auto;Carburant Auto;67.58;11.26;56.32;CB PRO;;3;;10
2015-03-20;2015;Note De Frais N°0172_3;231-NDF_0172.pdf;RSI : Sécurité Sociale;RSI : Sécurité Sociale;300;;;VRMT;;5;;5
2015-03-19;2015;Facture N°BB00083154;250-FAC_BB00083154.pdf;Abonnement Peage;Abonnement Peage;236.16;39.36;196.8;VRMT;;5;;12
2015-03-19;2015;Note De Frais N°0190;251-NDF_0190.pdf;Pizza Pino;Restauration;51.5;4.68;46.82;CB PRO;;3;;15
2015-03-29;2015;Note De Frais N°0191;252-NDF_0191.pdf;Les Comptoirs Casino;Restauration;45.3;4.12;41.18;CB PRO;;3;;15
2015-03-30;2015;Note De Frais N°0192;253-NDF_0192.pdf;Carburant Auto;Carburant Auto;69.02;;;CB PRO;;3;;10
2015-03-30;2015;Note De Frais N°0193;254-NDF_0193.pdf;Loyer mois de Mars 2015;Loyer mois de Mars 2015;80;;;VRMT;PAYE;5;1;40
2015-03-30;2015;Note De Frais N°0193_1;254-NDF_0193.pdf;Forfait mobile de Mars 2015;Forfait mobile de Mars 2015;20;;;VRMT;PAYE;5;1;33
2015-03-30;2015;Note De Frais N°0193_2;254-NDF_0193.pdf;Forfait internet de Mars 2015;Forfait internet de Mars 2015;20;;;VRMT;PAYE;5;1;34
2015-03-30;2015;Note De Frais N°0193_3;254-NDF_0193.pdf;EDF Mars 2015;EDF Mars 2015;10;;;VRMT;PAYE;5;1;32
2015-04-06;2015;Note De Frais N°0195;256-NDF_0195.pdf;Royal Velizy;Restauration;30.8;2.8;28;CB PRO;;3;;15
2015-04-07;2015;Facture N° F2015-03-8;257-F2015-03-8.pdf;HMG Expert Comptable;HMG Expert Comptable;180;30;150;VRMT;;5;;26
2015-04-03;2015;Note De Frais N°0196;258-NDF_0196.pdf;Le Paradis du Fruit;Restauration;51.9;4.72;47.18;CB PRO;;3;;15
2015-04-05;2015;Note De Frais N°0197;259-NDF_0197.pdf;Carburant Auto;Carburant Auto;68.99;11.5;57.49;CB PRO;;3;;10
2015-04-07;2015;Note De Frais N°0198;260-NDF_0198.pdf;Carburant Auto;Carburant Auto;50;8.33;41.67;CB PRO;;3;;10
2015-04-07;2015;Note De Frais N°0199;261-NDF_0199.pdf;Pizza Pino;Restauration;55;5;50;CB PRO;;3;;15
2015-04-09;2015;Note De Frais N°0200;262-NDF_0200.pdf;Royal Velizy;Restauration;50.7;4.61;46.09;CB PRO;;3;;15
2015-04-10;2015;Note De Frais N°0164_4;223-NDF_0164.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;171.45;34.29;137.16;VRMT;;5;;18
2015-04-10;2015;Note De Frais N°0165_4;224-NDF_0165.pdf;MAAF Assurance Santé 2015;MAAF Assurance Santé 2015;28.39;5.67;22.72;VRMT;;5;;18
2015-04-15;2015;Note De Frais N°0201_1;263-NDF_0201.pdf;CIPAV 2015;CIPAV 2015;5350;;;CHQ PRO;;1;;7
2015-04-15;2015;Note De Frais N°0202;264-NDF_0202.pdf;Royal Velizy;Restauration;19.9;1.81;18.09;CB PRO;;3;;15
2015-04-16;2015;Note De Frais N°0203;266-NDF_0203.pdf;Royal Velizy;Restauration;19.9;1.81;18.09;CB PRO;;3;;15
2015-04-20;2015;Note De Frais N°0172_4;231-NDF_0172.pdf;RSI : Sécurité Sociale;RSI : Sécurité Sociale;300;;;VRMT;;5;;5
2015-04-20;2015;Facture N° BC00083922;265-FAC_BC00083922.pdf;Abonnement Peage;Abonnement Peage;255.74;42.62;213.12;VRMT;;5;;12
2015-04-20;2015;Note De Frais N°0204;267-NDF_0204.pdf;Carburant Auto;Carburant Auto;60.76;;;CB PRO;;3;;10
2015-04-24;2015;Facture N° 1504006;269-FAC_1504006.pdf;Aubay : facture cantine;Aubay : facture cantine;153.8;25.63;128.17;VRMT;;5;;16
2015-04-24;2015;Note De Frais N°0206;270-NDF_0206.pdf;Royal Velizy;Restauration;39.8;3.62;36.18;CB PRO;;3;;15
2015-04-24;2015;Note De Frais N°0207;271-NDF_0207.pdf;Carburant Auto;Carburant Auto;67.48;13.5;53.98;CB PRO;;3;;10
2015-04-24;2015;Facture N° 0162374989;272-FAC_0162374989.pdf;NORAUTO;Révision Auto;328;54.67;273.33;CB PRO;;3;;14
2015-04-25;2015;Facture N°039044333;273-FAC_039044333.pdf;SPEEDY;Révision Auto;571;95.13;475.87;CB PRO;;3;;14
2015-04-30;2015;Note De Frais N°0208;274-NDF_0208.pdf;Loyer mois de Avril 2015;Loyer mois de Avril 2015;80;;;VRMT;PAYE;5;1;40
2015-04-30;2015;Note De Frais N°0208_1;274-NDF_0208.pdf;Forfait mobile de Avril 2015;Forfait mobile de Avril 2015;20;;;VRMT;PAYE;5;1;33
2015-04-30;2015;Note De Frais N°0208_2;274-NDF_0208.pdf;Forfait internet de Avril 2015;Forfait internet de Avril 2015;20;;;VRMT;PAYE;5;1;34
2015-05-05;2015;Note De Frais N°0176;235-NDF_0176.pdf;URSSAF;URSSAF;1878;;;VRMT;;5;;6
2015-05-07;2015;Note De Frais N°0164_5;223-NDF_0164.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;171.45;34.29;137.16;VRMT;;5;;18
2015-05-11;2015;Note De Frais N°0165_5;224-NDF_0165.pdf;MAAF Assurance Santé 2015;MAAF Assurance Santé 2015;28.39;5.67;22.72;VRMT;;5;;18
2015-05-11;2015;Note De Frais N°0209;275-NDF_0209.pdf;Carburant Auto;Carburant Auto;30.36;;;CB PRO;;3;;10
2015-05-08;2015;Note De Frais N°0210;276-NDF_0210.pdf;Pizza Hut;Restauration;9.35;1.55;7.8;CB PRO;;3;;15
2015-05-08;2015;Note De Frais N°0210_1;276-NDF_0210.pdf;Pizza Hut;Restauration;50.65;4.61;46.04;CB PRO;;3;;15
